City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
187,ceelbuur,4.685,46.6176,76.98,79,69,17.16,SO,2023-08-21 04:24:28
188,sultanah,24.4926,39.5857,93.65,8,0,6.91,SA,2023-08-21 04:24:28
189,soe,-9.8607,124.284,78.93,33,3,11.68,ID,2023-08-21 04:24:29
190,yangirabot,40.0254,65.961,89.44,15,0,3.85,UZ,2023-08-21 04:24:29
191,novovarshavka,54.1721,74.6946,62.31,56,30,6.42,RU,2023-08-21 04:24:29
192,hithadhoo,-0.6,73.0833,81.27,75,80,2.98,MV,2023-08-21 04:24:29
193,katabu,-4.9333,122.5167,89.2,40,7,9.01,ID,2023-08-21 04:24:29
194,cartagena del chaira,1.3349,-74.8429,72.5,99,100,2.19,CO,2023-08-21 04:24:29
195,xilin hot,43.9667,116.0333,80.1,20,4,22.64,CN,2023-08-21 04:24:30
196,orkney,-26.9802,26.6727,52.54,15,7,4.59,ZA,2023-08-21 04:24:30
197,aykhal,66.0,111.5,56.68,48,50,13.58,RU,2023-08-21 04:24:30
198,sosnogorsk,63.6023,53.8817,44.44,92,100,6.91,RU,2023-08-21 04:24:30
199,tiksi,71.6872,128.8694,38.03,91,100,15.93,RU,2023-08-21 04:24:30
200,cambria,35.5641,-121.0808,76.77,78,100,1.83,US,2023-08-21 04:24:30
201,sierra grande,-41.606,-65.3557,42.89,95,100,11.03,AR,2023-08-21 04:24:31
202,bac lieu,9.285,105.7244,86.56,68,88,12.86,VN,2023-08-21 04:24:31
203,novodvinsk,64.4165,40.8122,48.92,74,100,7.18,RU,2023-08-21 04:24:31
204,villa gesell,-37.2639,-56.973,43.05,78,100,6.31,AR,2023-08-21 04:24:31
205,am timan,11.0297,20.2827,71.47,90,100,3.24,TD,2023-08-21 04:24:31
206,iron river,46.0927,-88.6423,59.76,84,100,3.78,US,2023-08-21 04:20:28
207,devarkonda,16.7,78.9333,78.48,78,99,6.29,IN,2023-08-21 04:24:31
208,nova sintra,14.8667,-24.7167,72.25,86,100,8.75,CV,2023-08-21 04:24:32
209,sinabang,2.4803,96.3801,83.37,71,98,7.34,ID,2023-08-21 04:24:32
210,chitungwiza,-18.0127,31.0756,55.45,59,56,5.08,ZW,2023-08-21 04:24:32
211,afaahiti,-17.75,-149.2833,75.07,81,88,16.17,PF,2023-08-21 04:24:32
212,ghadamis,30.1337,9.5007,82.11,40,0,10.67,LY,2023-08-21 04:24:32
213,sitka,57.0531,-135.33,62.49,63,0,13.8,US,2023-08-21 04:24:32
214,tirumakudal narsipur,12.21,76.9064,78.24,60,11,6.8,IN,2023-08-21 04:24:32
215,fuerte olimpo,-21.0415,-57.8738,75.85,56,2,4.72,PY,2023-08-21 04:24:33
216,palmerston north,-40.35,175.6167,53.74,84,99,7.0,NZ,2023-08-21 04:24:33
217,chonchi,-42.6128,-73.8092,49.21,96,100,5.08,CL,2023-08-21 04:24:33
218,arteche,12.2645,125.4048,86.65,65,100,6.58,PH,2023-08-21 04:24:33
219,lagunillas,10.1301,-71.2595,79.25,88,99,4.59,VE,2023-08-21 04:24:33
220,live oak,36.9836,-121.9805,84.81,71,0,3.44,US,2023-08-21 04:24:34
221,waat,51.1454,6.4958,66.78,86,40,3.44,DE,2023-08-21 04:24:34
222,college,64.8569,-147.8028,55.38,91,100,10.36,US,2023-08-21 04:24:34
223,san antonio de pale,-1.4014,5.6325,73.9,82,100,12.03,GQ,2023-08-21 04:24:34
224,rikaze,29.25,88.8833,67.5,46,89,1.01,CN,2023-08-21 04:24:34
225,kupang,-10.1667,123.5833,90.18,27,20,21.85,ID,2023-08-21 04:22:53
226,malindi,-3.2175,40.1191,77.16,88,75,6.91,KE,2023-08-21 04:24:35
227,tromso,69.6496,18.957,52.38,93,0,0.0,NO,2023-08-21 04:24:35
228,kuqa,41.7278,82.9364,89.62,19,11,3.13,CN,2023-08-21 04:24:35
229,abilene,32.4487,-99.7331,93.88,32,0,8.05,US,2023-08-21 04:24:35
230,itoman,26.1247,127.6694,93.58,84,75,5.75,JP,2023-08-21 04:24:35
231,pembroke,45.8168,-77.1162,70.18,83,100,11.1,CA,2023-08-21 04:21:35
232,gumdag,39.2061,54.5906,80.87,63,0,10.22,TM,2023-08-21 04:24:36
233,chapaev,50.2,51.1667,80.58,36,3,7.09,KZ,2023-08-21 04:24:36
234,hotan,37.0997,79.9269,89.47,11,6,0.56,CN,2023-08-21 04:24:36
235,qaqortoq,60.7167,-46.0333,46.89,71,0,2.64,GL,2023-08-21 04:24:36
236,tazacorte,28.629,-17.9293,85.17,26,0,9.22,ES,2023-08-21 04:24:36
237,shizunai-furukawacho,42.3339,142.3669,77.23,89,63,2.77,JP,2023-08-21 04:24:36
238,taltal,-25.4,-70.4833,64.42,69,4,3.0,CL,2023-08-21 04:24:36
239,weno,7.4515,151.8468,85.95,74,75,3.44,FM,2023-08-21 04:24:37
240,turabah,21.2141,41.6331,84.4,38,46,1.97,SA,2023-08-21 04:24:37
241,espanola,35.9911,-106.0806,81.34,29,2,7.43,US,2023-08-21 04:24:37
242,sinjar,36.3209,41.8754,88.75,24,0,2.19,IQ,2023-08-21 04:24:37
243,nizhneudinsk,54.9076,99.0276,63.9,58,93,2.55,RU,2023-08-21 04:24:37
244,saint-joseph,-21.3667,55.6167,72.46,67,0,4.76,RE,2023-08-21 04:24:37
245,zakamensk,50.3741,103.2863,58.3,75,86,3.06,RU,2023-08-21 04:24:37
246,enewetak,11.3474,162.3373,84.0,77,94,19.51,MH,2023-08-21 04:24:37
247,petropavlovsk-kamchatsky,53.0452,158.6483,57.79,94,75,4.47,RU,2023-08-21 04:24:38
248,karymskoye,51.6167,114.35,67.95,43,20,8.7,RU,2023-08-21 04:24:38
249,iskateley,67.6803,53.1512,43.38,92,100,8.77,RU,2023-08-21 04:21:21
250,luderitz,-26.6481,15.1594,53.31,57,0,3.78,NA,2023-08-21 04:24:38
251,mgandu,-5.95,34.1333,59.72,59,8,6.69,TZ,2023-08-21 04:24:38
252,barcelos,41.5388,-8.6151,71.92,78,70,2.13,PT,2023-08-21 04:24:38
253,pointe-noire,-4.7761,11.8635,71.67,94,75,4.61,CG,2023-08-21 04:24:38
254,coahuayana de hidalgo,18.7,-103.6583,80.15,82,100,3.31,MX,2023-08-21 04:24:38
255,point pedro,9.8167,80.2333,85.37,71,50,8.9,LK,2023-08-21 04:24:39
256,st. paul,44.9444,-93.0933,71.85,76,0,5.75,US,2023-08-21 04:21:32
257,lerwick,60.1545,-1.1494,55.4,87,51,7.29,GB,2023-08-21 04:24:39
258,vorkuta,67.5,64.0,48.29,70,95,5.91,RU,2023-08-21 04:24:39
259,constantia,44.1833,28.65,75.88,47,1,8.3,RO,2023-08-21 04:21:44
260,pangody,65.85,74.4859,53.85,61,72,6.8,RU,2023-08-21 04:24:39
261,macas,-2.3167,-78.1167,67.59,95,99,2.62,EC,2023-08-21 04:24:39
262,port saint john's,-31.6229,29.5448,62.71,46,0,6.62,ZA,2023-08-21 04:24:39
263,sungai penuh,-2.0833,101.3833,72.23,84,100,2.73,ID,2023-08-21 04:24:39
264,el granada,37.5027,-122.4694,80.53,82,0,13.8,US,2023-08-21 04:24:40
265,bumba,2.1833,22.4667,70.45,98,91,2.15,CD,2023-08-21 04:24:40
266,yazd,31.8972,54.3675,78.91,15,0,2.3,IR,2023-08-21 04:24:40
267,east london,-33.0153,27.9116,52.74,58,0,2.3,ZA,2023-08-21 04:24:40
268,praia da vitoria,38.7333,-27.0667,70.75,94,75,10.47,PT,2023-08-21 04:24:40
269,nadi,-17.8,177.4167,84.2,65,20,9.22,FJ,2023-08-21 04:24:40
270,al minya,28.1099,30.7503,75.96,63,0,12.37,EG,2023-08-21 04:24:40
271,kenora,49.8167,-94.4337,65.37,52,75,4.61,CA,2023-08-21 04:24:40
272,leninskoye,41.7589,69.3864,89.02,13,0,3.44,KZ,2023-08-21 04:24:41
273,sisimiut,66.9395,-53.6735,52.81,81,41,10.02,GL,2023-08-21 04:24:41
274,nova vicosa,-17.8919,-39.3719,73.85,87,5,9.93,BR,2023-08-21 04:24:41
275,ust'-kulom,61.6864,53.6902,46.17,87,98,4.47,RU,2023-08-21 04:24:41
276,saint-philippe,-21.3585,55.7679,71.19,70,0,7.27,RE,2023-08-21 04:24:41
277,acajutla,13.5928,-89.8275,81.41,78,76,6.85,SV,2023-08-21 04:24:41
278,maloye ganyushkino,46.6,49.2667,85.23,39,88,7.31,KZ,2023-08-21 04:24:41
279,leticia,-4.2153,-69.9406,78.85,94,0,0.0,CO,2023-08-21 04:24:42
280,papao,-17.75,-149.55,76.68,82,77,15.9,PF,2023-08-21 04:24:42
281,meridian,43.6121,-116.3915,70.65,85,100,4.61,US,2023-08-21 04:20:09
282,fuyang,32.9,115.8167,77.63,89,99,6.91,CN,2023-08-21 04:24:42
283,alice springs,-23.7,133.8833,76.55,16,0,4.61,AU,2023-08-21 04:24:42
284,tyukhtet,56.5389,89.3011,63.25,80,95,2.91,RU,2023-08-21 04:21:23
285,port alberni,49.2413,-124.8028,65.88,66,28,2.37,CA,2023-08-21 04:24:42
286,naze,28.3667,129.4833,83.32,76,10,7.72,JP,2023-08-21 04:24:42
287,santa ana,33.7456,-117.8678,73.92,94,100,23.02,US,2023-08-21 04:23:39
288,al mishkhab,31.8042,44.4911,91.51,10,0,0.43,IQ,2023-08-21 04:24:42
289,pil'na,55.5539,45.9219,57.4,90,100,9.19,RU,2023-08-21 04:24:43
290,merritt,50.1123,-120.7942,57.33,49,89,1.99,CA,2023-08-21 04:24:43
291,west bay,19.3667,-81.4167,85.53,74,90,10.27,KY,2023-08-21 04:24:43
292,xinzhou,38.4092,112.7333,83.55,44,0,2.44,CN,2023-08-21 04:24:43
293,berezovyy,51.6667,135.7,72.59,56,100,6.02,RU,2023-08-21 04:24:43
294,salekhard,66.53,66.6019,52.27,63,97,5.59,RU,2023-08-21 04:24:43
295,minas de marcona,-15.2119,-75.1103,59.74,70,91,4.68,PE,2023-08-21 04:24:43
296,gembu,6.7,11.2667,61.72,91,100,1.3,NG,2023-08-21 04:24:44
